Year,Geography,Industry,GeoCode,Value
2022,Alberta,Steel product manufacturing from purchased steel,48,0.03
2022,Alberta,Alumina and aluminum production and processing,48,
2022,Alberta,Non-ferrous metal (except aluminum) production and processing,48,
2022,Alberta,Foundries,48,
2022,Alberta,Fabricated metal product manufacturing,48,0.9
2022,Alberta,Forging and stamping,48,
2022,Alberta,Cutlery and hand tool manufacturing,48,0.0
2022,Alberta,Architectural and structural metals manufacturing,48,0.4
2022,Alberta,"Boiler, tank and shipping container manufacturing",48,0.12
2022,Alberta,Hardware manufacturing,48,
2022,Alberta,Spring and wire product manufacturing,48,0.02
2022,Alberta,"Machine shops, turned product, and screw, nut and bolt manufacturing",48,0.19
2022,Alberta,"Coating, engraving, cold and heat treating and allied activities",48,0.07
2022,Alberta,Other fabricated metal product manufacturing,48,0.1
2022,Alberta,Machinery manufacturing,48,0.78
2022,Alberta,"Agricultural, construction and mining machinery manufacturing",48,0.34
2022,Alberta,Industrial machinery manufacturing,48,0.04
2022,Alberta,Commercial and service industry machinery manufacturing,48,0.02
2022,Alberta,"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",48,0.17
2022,Alberta,Metalworking machinery manufacturing,48,0.03
2022,Alberta,"Engine, turbine and power transmission equipment manufacturing",48,0.02
2022,Alberta,Other general-purpose machinery manufacturing,48,0.16
2022,Alberta,Computer and electronic product manufacturing,48,0.17
2022,Alberta,Computer and peripheral equipment manufacturing,48,
2022,Alberta,Communications equipment manufacturing,48,0.03
2022,Alberta,Audio and video equipment manufacturing,48,
2022,Alberta,Semiconductor and other electronic component manufacturing,48,0.04
2022,Alberta,"Navigational, measuring, medical and control instruments manufacturing",48,0.09
2022,Alberta,Manufacturing and reproducing magnetic and optical media,48,
2022,Alberta,"Electrical equipment, appliance and component manufacturing",48,0.08
2022,Alberta,Electric lighting equipment manufacturing,48,
2022,Alberta,Household appliance manufacturing,48,
2022,Alberta,Electrical equipment manufacturing,48,0.04
2022,Alberta,Other electrical equipment and component manufacturing,48,
2022,Alberta,Transportation equipment manufacturing,48,0.11
2022,Alberta,Motor vehicle manufacturing,48,
2022,Alberta,Motor vehicle body and trailer manufacturing,48,0.07
2022,Alberta,Motor vehicle parts manufacturing,48,0.01
2022,Alberta,Aerospace product and parts manufacturing,48,
2022,Alberta,Railroad rolling stock manufacturing,48,
2022,Alberta,Ship and boat building,48,
2022,Alberta,Other transportation equipment manufacturing,48,
2022,Alberta,Furniture and related product manufacturing,48,0.17
2022,Alberta,Household and institutional furniture and kitchen cabinet manufacturing,48,0.11
2022,Alberta,Office furniture (including fixtures) manufacturing,48,0.03
2022,Alberta,Other furniture-related product manufacturing,48,0.03
2022,Alberta,Miscellaneous manufacturing,48,0.19
2022,Alberta,Medical equipment and supplies manufacturing,48,0.06
2022,Alberta,Other miscellaneous manufacturing,48,0.13
2022,British Columbia,Total manufacturing,59,6.23
2022,British Columbia,Non-durable goods,59,2.65
2022,British Columbia,Food manufacturing,59,1.11
2022,British Columbia,Animal food manufacturing,59,0.05
2022,British Columbia,Grain and oilseed milling,59,0.02
2022,British Columbia,Sugar and confectionery product manufacturing,59,0.06
2022,British Columbia,Fruit and vegetable preserving and specialty food manufacturing,59,0.07
2022,British Columbia,Dairy product manufacturing,59,0.1
2022,British Columbia,Meat product manufacturing,59,0.21
2022,British Columbia,Seafood product preparation and packaging,59,0.1
2022,British Columbia,Bakeries and tortilla manufacturing,59,0.28
2022,British Columbia,Other food manufacturing,59,0.23
2022,British Columbia,Beverage and tobacco product manufacturing,59,0.46
2022,British Columbia,Beverage manufacturing,59,0.43
2022,British Columbia,Tobacco manufacturing,59,
2022,British Columbia,Cannabis product manufacturing,59,
2022,British Columbia,Textile mills,59,0.01
2022,British Columbia,"Fibre, yarn and thread mills",59,
2022,British Columbia,Fabric mills,59,
2022,British Columbia,Textile and fabric finishing and fabric coating,59,0.0
2022,British Columbia,Textile product mills,59,0.04
2022,British Columbia,Textile furnishings mills,59,0.01
2022,British Columbia,Other textile product mills,59,0.03
2022,British Columbia,Apparel manufacturing,59,0.05
2022,British Columbia,Apparel knitting mills,59,
2022,British Columbia,Cut and sew clothing manufacturing,59,0.04
2022,British Columbia,Clothing accessories and other clothing manufacturing,59,
2022,British Columbia,Leather and allied product manufacturing,59,0.0
2022,British Columbia,Leather and hide tanning and finishing,59,0.0
2022,British Columbia,Footwear manufacturing,59,0.0
2022,British Columbia,Other leather and allied product manufacturing,59,0.0
2022,British Columbia,Paper manufacturing,59,0.26
2022,British Columbia,"Pulp, paper and paperboard mills",59,0.21
2022,British Columbia,Converted paper product manufacturing,59,0.05
2022,British Columbia,Printing and related support activities,59,0.16
2022,British Columbia,Petroleum and coal product manufacturing,59,0.03
2022,British Columbia,Chemical manufacturing,59,0.29
2022,British Columbia,Basic chemical manufacturing,59,0.03
2022,British Columbia,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing",59,0.0
2022,British Columbia,"Pesticide, fertilizer and other agricultural chemical manufacturing",59,0.02
2022,British Columbia,Pharmaceutical and medicine manufacturing,59,0.15
2022,British Columbia,"Paint, coating and adhesive manufacturing",59,0.02
2022,British Columbia,"Soap, cleaning compound and toilet preparation manufacturing",59,0.05
2022,British Columbia,Other chemical product manufacturing,59,0.03
2022,British Columbia,Plastics and rubber products manufacturing,59,0.24
2022,British Columbia,Plastic product manufacturing,59,
2022,British Columbia,Rubber product manufacturing,59,
2022,British Columbia,Durable goods,59,3.58
2022,British Columbia,Wood product manufacturing,59,0.97
2022,British Columbia,Sawmills and wood preservation,59,0.48
2022,British Columbia,"Veneer, plywood and engineered wood product manufacturing",59,0.21
2022,British Columbia,Other wood product manufacturing,59,0.28
2022,British Columbia,Non-metallic mineral product manufacturing,59,0.25
2022,British Columbia,Clay product and refractory manufacturing,59,0.0
2022,British Columbia,Glass and glass product manufacturing,59,0.05
2022,British Columbia,Cement and concrete product manufacturing,59,0.14
2022,British Columbia,Lime and gypsum product manufacturing,59,0.01
2022,British Columbia,Other non-metallic mineral product manufacturing,59,0.05
2022,British Columbia,Primary metal manufacturing,59,0.11
2022,British Columbia,Iron and steel mills and ferro-alloy manufacturing,59,
2022,British Columbia,Steel product manufacturing from purchased steel,59,
2022,British Columbia,Alumina and aluminum production and processing,59,
2022,British Columbia,Non-ferrous metal (except aluminum) production and processing,59,
2022,British Columbia,Foundries,59,0.02
2022,British Columbia,Fabricated metal product manufacturing,59,0.51
2022,British Columbia,Forging and stamping,59,
2022,British Columbia,Cutlery and hand tool manufacturing,59,
2022,British Columbia,Architectural and structural metals manufacturing,59,0.27
2022,British Columbia,"Boiler, tank and shipping container manufacturing",59,0.03
2022,British Columbia,Hardware manufacturing,59,
2022,British Columbia,Spring and wire product manufacturing,59,0.01
2022,British Columbia,"Machine shops, turned product, and screw, nut and bolt manufacturing",59,0.08
2022,British Columbia,"Coating, engraving, cold and heat treating and allied activities",59,0.02
2022,British Columbia,Other fabricated metal product manufacturing,59,0.07
2022,British Columbia,Machinery manufacturing,59,0.42
2022,British Columbia,"Agricultural, construction and mining machinery manufacturing",59,0.06
2022,British Columbia,Industrial machinery manufacturing,59,0.09
2022,British Columbia,Commercial and service industry machinery manufacturing,59,0.05
2022,British Columbia,"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",59,0.07
2022,British Columbia,Metalworking machinery manufacturing,59,0.03
2022,British Columbia,"Engine, turbine and power transmission equipment manufacturing",59,0.01
2022,British Columbia,Other general-purpose machinery manufacturing,59,0.11
2022,British Columbia,Computer and electronic product manufacturing,59,0.26
2022,British Columbia,Computer and peripheral equipment manufacturing,59,0.03
2022,British Columbia,Communications equipment manufacturing,59,0.05
2022,British Columbia,Audio and video equipment manufacturing,59,
2022,British Columbia,Semiconductor and other electronic component manufacturing,59,0.06
2022,British Columbia,"Navigational, measuring, medical and control instruments manufacturing",59,0.1
2022,British Columbia,Manufacturing and reproducing magnetic and optical media,59,
2022,British Columbia,"Electrical equipment, appliance and component manufacturing",59,0.18
2022,British Columbia,Electric lighting equipment manufacturing,59,0.03
2022,British Columbia,Household appliance manufacturing,59,0.0
2022,British Columbia,Electrical equipment manufacturing,59,0.04
2022,British Columbia,Other electrical equipment and component manufacturing,59,0.11
2022,British Columbia,Transportation equipment manufacturing,59,0.32
2022,British Columbia,Motor vehicle manufacturing,59,
2022,British Columbia,Motor vehicle body and trailer manufacturing,59,0.07
2022,British Columbia,Motor vehicle parts manufacturing,59,0.06
2022,British Columbia,Aerospace product and parts manufacturing,59,0.06
2022,British Columbia,Railroad rolling stock manufacturing,59,
2022,British Columbia,Ship and boat building,59,0.12
2022,British Columbia,Other transportation equipment manufacturing,59,
2022,British Columbia,Furniture and related product manufacturing,59,0.25
2022,British Columbia,Household and institutional furniture and kitchen cabinet manufacturing,59,0.21
2022,British Columbia,Office furniture (including fixtures) manufacturing,59,0.03
2022,British Columbia,Other furniture-related product manufacturing,59,0.01
2022,British Columbia,Miscellaneous manufacturing,59,0.31
2022,British Columbia,Medical equipment and supplies manufacturing,59,0.12
2022,British Columbia,Other miscellaneous manufacturing,59,0.19
2022,Yukon,Total manufacturing,60,
2022,Yukon,Non-durable goods,60,
2022,Yukon,Food manufacturing,60,
2022,Yukon,Animal food manufacturing,60,
2022,Yukon,Grain and oilseed milling,60,
2022,Yukon,Sugar and confectionery product manufacturing,60,
2022,Yukon,Fruit and vegetable preserving and specialty food manufacturing,60,
2022,Yukon,Dairy product manufacturing,60,
2022,Yukon,Meat product manufacturing,60,
2022,Yukon,Seafood product preparation and packaging,60,
2022,Yukon,Bakeries and tortilla manufacturing,60,
2022,Yukon,Other food manufacturing,60,
2022,Yukon,Beverage and tobacco product manufacturing,60,
2022,Yukon,Beverage manufacturing,60,
2022,Yukon,Tobacco manufacturing,60,
2022,Yukon,Cannabis product manufacturing,60,
2022,Yukon,Textile mills,60,
2022,Yukon,"Fibre, yarn and thread mills",60,
2022,Yukon,Fabric mills,60,
2022,Yukon,Textile and fabric finishing and fabric coating,60,
2022,Yukon,Textile product mills,60,
2022,Yukon,Textile furnishings mills,60,
2022,Yukon,Other textile product mills,60,
2022,Yukon,Apparel manufacturing,60,
2022,Yukon,Apparel knitting mills,60,
2022,Yukon,Cut and sew clothing manufacturing,60,
2022,Yukon,Clothing accessories and other clothing manufacturing,60,
2022,Yukon,Leather and allied product manufacturing,60,
2022,Yukon,Leather and hide tanning and finishing,60,
2022,Yukon,Footwear manufacturing,60,
2022,Yukon,Other leather and allied product manufacturing,60,
2022,Yukon,Paper manufacturing,60,
2022,Yukon,"Pulp, paper and paperboard mills",60,
2022,Yukon,Converted paper product manufacturing,60,
2022,Yukon,Printing and related support activities,60,
2022,Yukon,Petroleum and coal product manufacturing,60,
2022,Yukon,Chemical manufacturing,60,
2022,Yukon,Basic chemical manufacturing,60,
2022,Yukon,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing",60,
2022,Yukon,"Pesticide, fertilizer and other agricultural chemical manufacturing",60,
2022,Yukon,Pharmaceutical and medicine manufacturing,60,
2022,Yukon,"Paint, coating and adhesive manufacturing",60,
2022,Yukon,"Soap, cleaning compound and toilet preparation manufacturing",60,
2022,Yukon,Other chemical product manufacturing,60,
2022,Yukon,Plastics and rubber products manufacturing,60,
2022,Yukon,Plastic product manufacturing,60,
2022,Yukon,Rubber product manufacturing,60,
2022,Yukon,Durable goods,60,
2022,Yukon,Wood product manufacturing,60,
2022,Yukon,Sawmills and wood preservation,60,
2022,Yukon,"Veneer, plywood and engineered wood product manufacturing",60,
2022,Yukon,Other wood product manufacturing,60,
2022,Yukon,Non-metallic mineral product manufacturing,60,
2022,Yukon,Clay product and refractory manufacturing,60,
2022,Yukon,Glass and glass product manufacturing,60,
2022,Yukon,Cement and concrete product manufacturing,60,
2022,Yukon,Lime and gypsum product manufacturing,60,
2022,Yukon,Other non-metallic mineral product manufacturing,60,
2022,Yukon,Primary metal manufacturing,60,
2022,Yukon,Iron and steel mills and ferro-alloy manufacturing,60,
2022,Yukon,Steel product manufacturing from purchased steel,60,
2022,Yukon,Alumina and aluminum production and processing,60,
2022,Yukon,Non-ferrous metal (except aluminum) production and processing,60,
2022,Yukon,Foundries,60,
2022,Yukon,Fabricated metal product manufacturing,60,
2022,Yukon,Forging and stamping,60,
2022,Yukon,Cutlery and hand tool manufacturing,60,
2022,Yukon,Architectural and structural metals manufacturing,60,
2022,Yukon,"Boiler, tank and shipping container manufacturing",60,
2022,Yukon,Hardware manufacturing,60,
2022,Yukon,Spring and wire product manufacturing,60,
2022,Yukon,"Machine shops, turned product, and screw, nut and bolt manufacturing",60,
2022,Yukon,"Coating, engraving, cold and heat treating and allied activities",60,
2022,Yukon,Other fabricated metal product manufacturing,60,
2022,Yukon,Machinery manufacturing,60,
2022,Yukon,"Agricultural, construction and mining machinery manufacturing",60,
2022,Yukon,Industrial machinery manufacturing,60,
2022,Yukon,Commercial and service industry machinery manufacturing,60,
2022,Yukon,"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",60,
2022,Yukon,Metalworking machinery manufacturing,60,
2022,Yukon,"Engine, turbine and power transmission equipment manufacturing",60,
2022,Yukon,Other general-purpose machinery manufacturing,60,
2022,Yukon,Computer and electronic product manufacturing,60,
2022,Yukon,Computer and peripheral equipment manufacturing,60,
