Year,Géographie,Genre de travail,Occupation,Sexe,Groupe d'âge,GeoCode,Value
2022,Ontario,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Hommes,25 à 54 ans,35,35.32
2022,Ontario,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Hommes,55 ans et plus,35,38.31
2022,Ontario,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Femmes,15 ans et plus,35,33.97
2022,Ontario,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Femmes,15 à 24 ans,35,26.51
2022,Ontario,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Femmes,25 à 54 ans,35,35.1
2022,Ontario,Employés à temps plein,"Secteur de la santé, sauf les gestionnaires",Femmes,55 ans et plus,35,32.46
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,39.87
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,23.02
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,39.91
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,45.97
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Hommes,15 ans et plus,35,45.81
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Hommes,15 à 24 ans,35,23.93
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Hommes,25 à 54 ans,35,45.55
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Hommes,55 ans et plus,35,53.28
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Femmes,15 ans et plus,35,37.07
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Femmes,15 à 24 ans,35,22.68
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Femmes,25 à 54 ans,35,37.32
2022,Ontario,Employés à temps plein,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Femmes,55 ans et plus,35,41.78
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,31.27
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,18.61
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,33.96
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,34.13
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Hommes,15 ans et plus,35,32.6
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Hommes,15 à 24 ans,35,19.03
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Hommes,25 à 54 ans,35,34.52
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Hommes,55 ans et plus,35,34.65
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Femmes,15 ans et plus,35,29.86
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Femmes,15 à 24 ans,35,18.37
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Femmes,25 à 54 ans,35,33.33
2022,Ontario,Employés à temps plein,"Arts, culture, sports et loisirs, sauf les gestionnaires",Femmes,55 ans et plus,35,33.2
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,24.36
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,17.87
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,25.66
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,25.16
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Hommes,15 ans et plus,35,26.5
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Hommes,15 à 24 ans,35,18.06
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Hommes,25 à 54 ans,35,27.98
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Hommes,55 ans et plus,35,28.14
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Femmes,15 ans et plus,35,22.3
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Femmes,15 à 24 ans,35,17.68
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Femmes,25 à 54 ans,35,23.37
2022,Ontario,Employés à temps plein,"Vente et services, sauf les gestionnaires",Femmes,55 ans et plus,35,22.45
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,30.21
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,22.3
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,31.56
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,30.84
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,15 ans et plus,35,30.7
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,15 à 24 ans,35,22.45
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,25 à 54 ans,35,32.12
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,55 ans et plus,35,31.34
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,15 ans et plus,35,24.62
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,15 à 24 ans,35,20.6
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,25 à 54 ans,35,25.19
2022,Ontario,Employés à temps plein,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,55 ans et plus,35,25.31
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,25.53
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,18.64
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,28.21
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,26.48
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,15 ans et plus,35,26.32
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,15 à 24 ans,35,18.94
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,25 à 54 ans,35,29.09
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,55 ans et plus,35,27.39
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,15 ans et plus,35,21.98
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,15 à 24 ans,35,17.4
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,25 à 54 ans,35,23.93
2022,Ontario,Employés à temps plein,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,55 ans et plus,35,22.83
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,25.85
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,21.17
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,26.61
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,25.69
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,15 ans et plus,35,27.42
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,15 à 24 ans,35,21.44
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,25 à 54 ans,35,28.49
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,55 ans et plus,35,27.31
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,15 ans et plus,35,21.93
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,15 à 24 ans,35,20.03
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,25 à 54 ans,35,22.18
2022,Ontario,Employés à temps plein,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,55 ans et plus,35,21.76
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Les deux sexes,15 ans et plus,35,22.61
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Les deux sexes,15 à 24 ans,35,16.72
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Les deux sexes,25 à 54 ans,35,26.84
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Les deux sexes,55 ans et plus,35,28.12
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Hommes,15 ans et plus,35,22.45
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Hommes,15 à 24 ans,35,16.53
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Hommes,25 à 54 ans,35,27.91
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Hommes,55 ans et plus,35,31.32
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Femmes,15 ans et plus,35,22.7
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Femmes,15 à 24 ans,35,16.86
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Femmes,25 à 54 ans,35,26.46
2022,Ontario,Employés à temps partiel,"Total des employés, toutes les professions",Femmes,55 ans et plus,35,26.52
2022,Ontario,Employés à temps partiel,Gestion,Les deux sexes,15 ans et plus,35,54.38
2022,Ontario,Employés à temps partiel,Gestion,Les deux sexes,15 à 24 ans,35,
2022,Ontario,Employés à temps partiel,Gestion,Les deux sexes,25 à 54 ans,35,54.07
2022,Ontario,Employés à temps partiel,Gestion,Les deux sexes,55 ans et plus,35,64.45
2022,Ontario,Employés à temps partiel,Gestion,Hommes,15 ans et plus,35,55.38
2022,Ontario,Employés à temps partiel,Gestion,Hommes,15 à 24 ans,35,
2022,Ontario,Employés à temps partiel,Gestion,Hommes,25 à 54 ans,35,48.12
2022,Ontario,Employés à temps partiel,Gestion,Hommes,55 ans et plus,35,77.27
2022,Ontario,Employés à temps partiel,Gestion,Femmes,15 ans et plus,35,53.09
2022,Ontario,Employés à temps partiel,Gestion,Femmes,15 à 24 ans,35,
2022,Ontario,Employés à temps partiel,Gestion,Femmes,25 à 54 ans,35,59.88
2022,Ontario,Employés à temps partiel,Gestion,Femmes,55 ans et plus,35,47.8
2022,Ontario,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,27.46
2022,Ontario,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,20.04
2022,Ontario,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,27.15
2022,Ontario,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,33.46
2022,Ontario,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Hommes,15 ans et plus,35,31.69
2022,Ontario,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Hommes,15 à 24 ans,35,20.51
2022,Ontario,Employés à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Hommes,25 à 54 ans,35,28.74
